timestamp,title,brand,initial_price,final_price,currency,availability,is_available,rating,discount,seller_id,asin,categories,date,year,month,day,discount_pct,is_discounted,is_price_dropped,is_same_price,categories_array,main_category,sub_category
2024-02-04,"TWINSLUXES Solar Post Cap Lights Outdoor - Waterproof LED Fence Post Solar Lights for 3.5x3.5/4x4/5x5 Wood Posts in Patio, Deck or Garden Decoration 4 Pack",TWINSLUXES,49.99,33.99,USD,In Stock,,4.2,-32%,A32T2M1BDX55RN,B07V5LK5J3,"[""Tools & Home Improvement"",""Lighting & Ceiling Fans"",""Outdoor Lighting"",""Post Lights""]",2024-02-04,2024,2,4,32.00640128025605,True,True,False,"['""Tools & Home Improvement""', '""Lighting & Ceiling Fans""', '""Outdoor Lighting""', '""Post Lights""']",Tools & Home Improvement,Lighting & Ceiling Fans
2024-06-09,"Accutire MS-4021B Digital Tire Pressure Gauge with 4 Valve Caps, 5-150psi (psi, bar, kPa, kg/cm2)",Accutire,17.95,17.95,USD,In Stock,True,4.4,,A1J9XHX48UC47C,B00080QHMM,"[""Automotive"",""Tools & Equipment"",""Tire & Wheel Tools"",""Tire Repair Tools""]",2024-06-09,2024,6,9,0.0,False,False,True,"['""Automotive""', '""Tools & Equipment""', '""Tire & Wheel Tools""', '""Tire Repair Tools""']",Automotive,Tools & Equipment
2024-01-16,SAURA LIFE SCIENCE Adivasi Ayurvedic Neelgiri Hair growth Hair Oil-250ML (2),SAURA LIFE SCIENCE,1299.0,799.0,INR,In stock,,5.0,-38%,A2I00EBEBYMKDS,B0CNZ6ZV14,"[""Beauty"",""Hair Care"",""Hair Oils""]",2024-01-16,2024,1,16,38.49114703618168,True,True,False,"['""Beauty""', '""Hair Care""', '""Hair Oils""']",Beauty,Hair Care
2023-09-10,"KASOTT Replacement Airpod Pro Ear Tip Premium Memory Foam Earbud Tips, Perfect Noise Reduction, Ultra-Comfort, Anti-Slip Eartips, Fit in The Charging Case (Sizes M, 3 Pairs)",KASOTT,17.88,17.88,USD,In Stock,,4.3,-13%,A13TBHXCQKF5I1,B0BGSF52LR,"[""Electronics"",""Headphones, Earbuds & Accessories"",""Earpads""]",2023-09-10,2023,9,10,0.0,False,False,True,"['""Electronics""', '""Headphones', ' Earbuds & Accessories""', '""Earpads""']",Electronics,Headphones
2024-04-01,"Bio-Oil Skincare Body Oil (Natural) Serum for Scars and Stretchmarks, Face and Body Moisturizer Hydrates Skin, with Organic Jojoba Oil and Vitamin E, For All Skin Types, 6.7 oz",Bio-Oil,39.24,24.95,USD,In Stock,True,4.6,$14.29$14.29   (36%),ATVPDKIKX0DER,B08XMPKJ1L,"[""Beauty & Personal Care"",""Skin Care"",""Face"",""Creams & Moisturizers"",""Face Oil""]",2024-04-01,2024,4,1,36.416921508664636,True,True,False,"['""Beauty & Personal Care""', '""Skin Care""', '""Face""', '""Creams & Moisturizers""', '""Face Oil""']",Beauty & Personal Care,Skin Care
2023-10-14,"crysting 13 Inch Sewing Box Three Layers, Plastic Craft Organizers and Storage, Multifunction Craft Box/Organizer Box/First Aid Box/Medicine Box/Tool Organizers and Storage with Lids",crysting,22.99,20.99,USD,In Stock,,4.6,-9%,ASER3BNGLPVEW,B0B8CP57MN,"[""Arts, Crafts & Sewing"",""Organization, Storage & Transport"",""Storage Boxes & Organizers""]",2023-10-14,2023,10,14,8.699434536755112,True,True,False,"['""Arts', ' Crafts & Sewing""', '""Organization', ' Storage & Transport""', '""Storage Boxes & Organizers""']",Arts,Crafts & Sewing
2023-09-11,"Ridgid 62990 T-201 5"" Straight Auger",RIDGID,27.38,25.38,USD,Only 5 left in stock - order soon,,4.4,-7%,A2I9G61XDT1RQW,B001HWGJAK,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Power Tool Parts & Accessories"",""Power Drill Parts & Accessories"",""Drill Bits"",""Auger Drill Bits""]",2023-09-11,2023,9,11,7.304601899196495,True,True,False,"['""Tools & Home Improvement""', '""Power & Hand Tools""', '""Power Tool Parts & Accessories""', '""Power Drill Parts & Accessories""', '""Drill Bits""', '""Auger Drill Bits""']",Tools & Home Improvement,Power & Hand Tools
2023-08-09,Core 10 Women's All Day Comfort High-Waist Side-Pocket Yoga Legging,Core 10,28.4,23.92,USD,Only 1 left in stock - order soon,,4.4,16,ATVPDKIKX0DER,B07PGY6STR,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Active"",""Leggings""]",2023-08-09,2023,8,9,15.774647887323933,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Active""', '""Leggings""']",Clothing,Shoes & Jewelry
2023-09-10,"Trucker Bluetooth Headsets, Wireless Headset with AI Environmental Noise Cancelling & Mute Microphone, Up to 30H Talk Time, 164ft Wireless Range, Bluetooth Over Ear Headphones for PC, Computer, Skype",EKSA,89.99,84.99,USD,In Stock,,4.1,-6%,A1TDAPB7TACUL0,B0BK8QY1JB,"[""Electronics"",""Headphones, Earbuds & Accessories"",""Headphones & Earbuds"",""On-Ear Headphones""]",2023-09-10,2023,9,10,5.5561729081009,True,True,False,"['""Electronics""', '""Headphones', ' Earbuds & Accessories""', '""Headphones & Earbuds""', '""On-Ear Headphones""']",Electronics,Headphones
2024-01-15,"LOOGU Desert Netting Scarf Tactical Miliary Camo Mesh Scarves for Men and Women Wraps ideal for Wargame, Sports & Other Outdoor Activities",LOOGU,13.99,11.19,GBP,In stock,,4.6,-20%,A335GI7462P31I,B00LMTKUU8,"[""Women"",""Accessories"",""Scarves & Wraps""]",2024-01-15,2024,1,15,20.01429592566119,True,True,False,"['""Women""', '""Accessories""', '""Scarves & Wraps""']",Women,Accessories
2024-07-09,"PULOTE 100PCS Pink Plastic Plates - Heavy Duty Pink Disposable Plates - Pink and Gold Plastic Plates Include 50PCS Pink Dinner Plates, 50PCS Pink Dessert Plates for Party&Wedding",PULOTE,44.99,44.99,USD,In Stock,True,4.7,-12%,A2RFUEQA0W0DW6,B0CN8RQYDG,"[""Health & Household"",""Household Supplies"",""Paper & Plastic"",""Disposable Plates, Bowls & Cutlery"",""Plates""]",2024-07-09,2024,7,9,0.0,False,False,True,"['""Health & Household""', '""Household Supplies""', '""Paper & Plastic""', '""Disposable Plates', ' Bowls & Cutlery""', '""Plates""']",Health & Household,Household Supplies
2023-09-11,"Stahlwille 96410704 Double Ended Ring Wrench Set Corona, 6mm x 7mm to 20mm x 22mm, Shallow Offset, Chrome Alloy Steel, Chrome Plated, No.23/8, 8 pcs",Stahlwille,149.95,141.1,USD,Only 7 left in stock - order soon,,4.4,-6%,ATVPDKIKX0DER,B001D2X9WU,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Hand Tools"",""Wrenches"",""Socket Wrenches""]",2023-09-11,2023,9,11,5.901967322440811,True,True,False,"['""Tools & Home Improvement""', '""Power & Hand Tools""', '""Hand Tools""', '""Wrenches""', '""Socket Wrenches""']",Tools & Home Improvement,Power & Hand Tools
2023-09-11,"2Packs 18V Battery and Charger Combo for 18-Volt Cordless Tools Battery and P118B Charger, Cell9102 18V Battery Capacity Output 3.0Ah",Cell9102,69.99,69.99,USD,In Stock,,4.0,-5%,A3OBINRC6M8YIT,B083S6S7VG,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Power Tool Parts & Accessories"",""Battery Packs & Chargers"",""Battery Packs""]",2023-09-11,2023,9,11,0.0,False,False,True,"['""Tools & Home Improvement""', '""Power & Hand Tools""', '""Power Tool Parts & Accessories""', '""Battery Packs & Chargers""', '""Battery Packs""']",Tools & Home Improvement,Power & Hand Tools
2023-09-11,"General Tools 3-Pack Retractable Utility Knife WS-1201, Snap-Off Blade, Lightweight Box Cutter, 9mm, Yellow , Grey",General Tools,6.98,6.19,USD,In Stock,,4.1,-11%,ATVPDKIKX0DER,B09YFS3TR9,"[""Tools & Home Improvement"",""Power & Hand Tools"",""Hand Tools"",""Knives, Parts & Accessories"",""Knives"",""Utility Knives""]",2023-09-11,2023,9,11,11.318051575931232,True,True,False,"['""Tools & Home Improvement""', '""Power & Hand Tools""', '""Hand Tools""', '""Knives', ' Parts & Accessories""', '""Knives""', '""Utility Knives""']",Tools & Home Improvement,Power & Hand Tools
2023-05-30,"DANIEL SMITH Extra Fine Watercolor Paint, 15ml Tube, Iridescent Antique Copper, 284640009",DANIEL SMITH,18.64,13.52,USD,Only 20 left in stock - order soon,,4.8,$5.12,ATVPDKIKX0DER,B001PT6X8S,"[""Arts, Crafts & Sewing"",""Painting, Drawing & Art Supplies"",""Painting"",""Paints""]",2023-05-30,2023,5,30,27.467811158798288,True,True,False,"['""Arts', ' Crafts & Sewing""', '""Painting', ' Drawing & Art Supplies""', '""Painting""', '""Paints""']",Arts,Crafts & Sewing
2023-08-03,"NZND Case for At&t Motivate 3 (3rd Version)/ Motivate 2 (2nd)/ Cricket Icon 3/ Cricket Splendor with Tempered Glass Screen Protector, Ring Holder/Wrist Strap, Glitter Liquid Cute Case (Pink/Aqua)",NZND,13.98,13.98,USD,In Stock,,4.5,30,A1INVTZ6QC3RJ7,B09M99SBQ3,"[""Cell Phones & Accessories"",""Cases, Holsters & Sleeves"",""Basic Cases""]",2023-08-03,2023,8,3,0.0,False,False,True,"['""Cell Phones & Accessories""', '""Cases', ' Holsters & Sleeves""', '""Basic Cases""']",Cell Phones & Accessories,Cases
2024-01-16,"Braun SE5-895 Epilator, Hair Removal Device, Epilator for Women, Includes Shaver and Facial Cleansing Exfoliator Brush Attachments, Waterproof, Cordless and Rechargeable",Braun,99.99,94.94,USD,In Stock,,4.3,-5%,ATVPDKIKX0DER,B07PX6QSH2,"[""Beauty & Personal Care"",""Shave & Hair Removal"",""Women's"",""Epilators, Groomers & Trimmers"",""Epilators""]",2024-01-16,2024,1,16,5.0505050505050475,True,True,False,"['""Beauty & Personal Care""', '""Shave & Hair Removal""', '""Women\'s""', '""Epilators', ' Groomers & Trimmers""', '""Epilators""']",Beauty & Personal Care,Shave & Hair Removal
2022-09-19,Swanson Raw Multi-Glandular for Men 60 Capsules,Swanson,13.99,12.8,USD,Only 4 left in stock - order soon.,,4.3,$1.19,A3OLYSHHQKD02C,B003HLZ3IS,"[""Health & Household"",""Vitamins, Minerals & Supplements"",""Vitamins"",""Multivitamins""]",2022-09-19,2022,9,19,8.506075768406001,True,True,False,"['""Health & Household""', '""Vitamins', ' Minerals & Supplements""', '""Vitamins""', '""Multivitamins""']",Health & Household,Vitamins
2023-10-04,Dingo Mens Dean Harness Pull On Casual Boots Mid Calf - Black,Dingo,159.95,144.95,USD,Only 2 left in stock - order soon,,4.4,-9%,A3PNM20FAKCQ5X,B0040AHYGY,"[""Clothing, Shoes & Jewelry"",""Boot Shop"",""Men"",""Fashion"",""Western""]",2023-10-04,2023,10,4,9.377930603313537,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Boot Shop""', '""Men""', '""Fashion""', '""Western""']",Clothing,Shoes & Jewelry
2022-09-18,Nature's Answer Echinacea Alcohol Free Extract 1 Fluid Ounce | Promotes Overall Wellness | Natural Immune Booster | Inflammatory Reducer,Nature's Answer,15.99,12.74,USD,In Stock.,,4.7,$3.25,ASEVS99O6FS73,B00O85SSK2,"[""Health & Household"",""Vitamins, Minerals & Supplements"",""Herbal Supplements"",""Echinacea""]",2022-09-18,2022,9,18,20.32520325203252,True,True,False,"['""Health & Household""', '""Vitamins', ' Minerals & Supplements""', '""Herbal Supplements""', '""Echinacea""']",Health & Household,Vitamins
2023-10-07,"FTL GU10 Led Bulb 5000K Daylight White Dimmable Spot Light 6W 600LM 50W Halogen Replacement Bulbs for Track Lighting, Ceiling Recessed Lighting, 6-Pack",FTL,15.99,12.99,USD,In Stock,,4.2,-19%,A2O4TJG7P3SZMD,B0BBFYRJCD,"[""Tools & Home Improvement"",""Light Bulbs"",""LED Bulbs""]",2023-10-07,2023,10,7,18.76172607879925,True,True,False,"['""Tools & Home Improvement""', '""Light Bulbs""', '""LED Bulbs""']",Tools & Home Improvement,Light Bulbs
2024-04-29,"Signature Fitness Rubber Coated Hex Dumbbell Weight Set and Storage Rack, Multiple Packages",Signature Fitness,99.99,99.99,USD,In Stock,True,4.4,,ATVPDKIKX0DER,B0CBLGHG1F,"[""Sports & Outdoors"",""Exercise & Fitness"",""Strength Training Equipment"",""Weights & Accessories"",""Dumbbells""]",2024-04-29,2024,4,29,0.0,False,False,True,"['""Sports & Outdoors""', '""Exercise & Fitness""', '""Strength Training Equipment""', '""Weights & Accessories""', '""Dumbbells""']",Sports & Outdoors,Exercise & Fitness
2024-06-24,"Art3d 4-Piece Wood Slat Acoustic Panels for Stylish Decor and Noise Reduction, 3D Textured Panel for Ceiling and Wall, Walnut",Art3d,199.99,161.49,USD,In Stock,True,4.5,-19%,A1HKIELT4BHXAW,B0BWN2DTJD,"[""Tools & Home Improvement"",""Paint, Wall Treatments & Supplies"",""Wallpaper & Wallpapering Supplies"",""3D Wall Panels""]",2024-06-24,2024,6,24,19.250962548127408,True,True,False,"['""Tools & Home Improvement""', '""Paint', ' Wall Treatments & Supplies""', '""Wallpaper & Wallpapering Supplies""', '""3D Wall Panels""']",Tools & Home Improvement,Paint
2024-06-24,4th of July Door Sign Independence Day Wreath Patriotic Door Decoration Flower US Wooden Sign for Memorial Day Front for Door Decor 12 Inch Outdoor,FANTPK,11.98,7.99,USD,In Stock,True,4.2,-33%,A3IOWXCV4KFZ3Q,B0CY242B8P,"[""Home & Kitchen"",""Home Décor Products"",""Home Décor Accents"",""Wreaths""]",2024-06-24,2024,6,24,33.30550918196995,True,True,False,"['""Home & Kitchen""', '""Home Décor Products""', '""Home Décor Accents""', '""Wreaths""']",Home & Kitchen,Home Décor Products
2024-04-30,"Posh Creations Bean Bag Chair for Kids, Teens, and Adults Includes Removable and Machine Washable Cover, Soft Faux Rabbit Fur - Black, 38in - Large",Posh Creations,51.74,51.74,USD,In Stock,True,4.3,-7%,ATVPDKIKX0DER,B099H8N6MN,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Bean Bags, Covers & Refills"",""Bean Bags""]",2024-04-30,2024,4,30,0.0,False,False,True,"['""Home & Kitchen""', '""Furniture""', '""Living Room Furniture""', '""Bean Bags', ' Covers & Refills""', '""Bean Bags""']",Home & Kitchen,Furniture
2024-07-08,In The Swim Chlorine Neutralizer for Swimming Pools - Quickly Reduces Chlorine Sanitizer Levels - 90% Sodium Thiosulfate - 2.25 Pounds,In The Swim,22.56,19.56,USD,In Stock,True,4.5,-13%,AGOKDG42D8KUC,B002WKK86M,"[""Patio, Lawn & Garden"",""Pools, Hot Tubs & Supplies"",""Cleaning Tools & Chemicals"",""Chemicals & Water Testing Products"",""Chlorine""]",2024-07-08,2024,7,8,13.297872340425531,True,True,False,"['""Patio', ' Lawn & Garden""', '""Pools', ' Hot Tubs & Supplies""', '""Cleaning Tools & Chemicals""', '""Chemicals & Water Testing Products""', '""Chlorine""']",Patio,Lawn & Garden
2023-10-22,Fruit of the Loom Women's 5 Pack Microfiber Low Rise Hipster Panties,Fruit of the Loom Women's IA,14.99,9.99,USD,In Stock,,4.4,-33%,A5S85ITUTBVC4,B00EP7OGI6,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Lingerie, Sleep & Lounge"",""Lingerie"",""Panties"",""Hipsters""]",2023-10-22,2023,10,22,33.3555703802535,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Lingerie', ' Sleep & Lounge""', '""Lingerie""', '""Panties""', '""Hipsters""']",Clothing,Shoes & Jewelry
2024-03-03,"Idzo 100% Metal Obelisk Trellis for Climbing Plants Outdoor 6ft - 72in, Heavy Duty Black Garden Trellis for Climbing Vine with Hammer Stone Coated, 1pc",IDZO,45.99,41.39,USD,In Stock,,4.4,-10%,ATVPDKIKX0DER,B0BTH8F4CV,"[""Patio, Lawn & Garden"",""Gardening & Lawn Care"",""Plant Support Structures"",""Trellises""]",2024-03-03,2024,3,3,10.002174385736032,True,True,False,"['""Patio', ' Lawn & Garden""', '""Gardening & Lawn Care""', '""Plant Support Structures""', '""Trellises""']",Patio,Lawn & Garden
2023-08-03,"guleek for iPhone 6 Screen Replacement White Touch Display LCD Digitizer Assembly with Front Facing Camera,Proximity Sensor,Ear Speaker,Home Button Including Repair Tool and Screen Pretector",GULEEK,23.99,19.99,USD,Only 1 left in stock - order soon,,4.1,17,ARFYHD01MRP41,B0816LQ1DL,"[""Cell Phones & Accessories"",""Accessories"",""Maintenance, Upkeep & Repairs"",""Replacement Parts"",""Screens""]",2023-08-03,2023,8,3,16.673614005835766,True,True,False,"['""Cell Phones & Accessories""', '""Accessories""', '""Maintenance', ' Upkeep & Repairs""', '""Replacement Parts""', '""Screens""']",Cell Phones & Accessories,Accessories
2023-08-08,ICTIVE Long Sleeve Workout Shirts for Women Loose fit Workout Tops for Women Running Shirts Women with Thumb Hole,Fihapyli,29.98,21.98,USD,Only 2 left in stock - order soon,,4.4,27,A1G74W3VJGHK92,B07X3SXVFG,"[""Clothing, Shoes & Jewelry"",""Women"",""Clothing"",""Active"",""Active Shirts & Tees"",""T-Shirts""]",2023-08-08,2023,8,8,26.684456304202804,True,True,False,"['""Clothing', ' Shoes & Jewelry""', '""Women""', '""Clothing""', '""Active""', '""Active Shirts & Tees""', '""T-Shirts""']",Clothing,Shoes & Jewelry
2023-08-16,CleanEspresso 2 Gram Espresso Machine Cleaning Tablets Model BR-040 - For Breville Espresso Machines,CleanEspresso,19.99,16.99,USD,In Stock,,4.7,$3.00 (15%),A44RSW44O1R7R,B00NI4VHL6,"[""Kitchen & Dining"",""Small Appliance Parts & Accessories"",""Coffee & Espresso Machine Parts & Accessories"",""Coffee & Espresso Machine Cleaning Products""]",2023-08-16,2023,8,16,15.007503751875939,True,True,False,"['""Kitchen & Dining""', '""Small Appliance Parts & Accessories""', '""Coffee & Espresso Machine Parts & Accessories""', '""Coffee & Espresso Machine Cleaning Products""']",Kitchen & Dining,Small Appliance Parts & Accessories
2024-03-03,"DJDAJIA 24"" x10Pack Bungee Cords with Hooks, 9mm Heavy Duty Bungee Cords,Multi-Purpose Elastic Bungee Straps for Luggage,Various Cargoes, Camping-Weatherproof & UV,Blue",Generic,18.95,9.47,USD,In Stock,,4.7,-50%,A27UFW1RXN6UVO,B0CF1N2HKN,"[""Tools & Home Improvement"",""Hardware"",""Tarps & Tie-Downs"",""Bungee Cords""]",2024-03-03,2024,3,3,50.02638522427441,True,True,False,"['""Tools & Home Improvement""', '""Hardware""', '""Tarps & Tie-Downs""', '""Bungee Cords""']",Tools & Home Improvement,Hardware
2023-08-16,Pirelli Night Dragon Cruiser Motorcycle Tires Set (100/90-19 M/CTL Front),Pirelli,185.64,140.88,USD,In Stock,,4.8,-24%,AN638R3PFM9Y5,B087YHZPSZ,"[""Motorcycle & Powersports"",""Parts"",""Wheels & Tires"",""Tires & Accessories"",""Tires & Inner Tubes"",""Motorcycle & Scooter"",""Motorcycle"",""Street"",""Sport""]",2023-08-16,2023,8,16,24.111182934712343,True,True,False,"['""Motorcycle & Powersports""', '""Parts""', '""Wheels & Tires""', '""Tires & Accessories""', '""Tires & Inner Tubes""', '""Motorcycle & Scooter""', '""Motorcycle""', '""Street""', '""Sport""']",Motorcycle & Powersports,Parts
2024-03-17,Roof and Gutter Deicing Cable - 80' Black Electric Heating Cord with 3 Prong Plug & 120 Volt Operation - 14081,Wrap-On,72.08,68.48,USD,Only 4 left in stock - order soon.,,4.6,-5%,ACJWACDZN4H3J,B01EBLY81U,"[""Tools & Home Improvement"",""Plumbing"",""Pipes, Pipe Fittings & Accessories"",""Pipe Heat Cables""]",2024-03-17,2024,3,17,4.994450610432845,True,True,False,"['""Tools & Home Improvement""', '""Plumbing""', '""Pipes', ' Pipe Fittings & Accessories""', '""Pipe Heat Cables""']",Tools & Home Improvement,Plumbing
2023-08-23,"JETech Case for iPad Pro 10.5-Inch and iPad Air 3 (10.5-Inch 2019, 3rd Generation), Smart Cover Auto Wake/Sleep Cover (Space Gray)",JETech,14.99,12.98,USD,Only 20 left in stock - order soon,,4.5,-13%,A3INX5OKDTYMZX,B07QNR7LTH,"[""Electronics"",""Computers & Accessories"",""Tablet Accessories"",""Bags, Cases & Sleeves"",""Cases""]",2023-08-23,2023,8,23,13.408939292861907,True,True,False,"['""Electronics""', '""Computers & Accessories""', '""Tablet Accessories""', '""Bags', ' Cases & Sleeves""', '""Cases""']",Electronics,Computers & Accessories
2024-07-02,Seresto Large Dog Vet-Recommended Flea & Tick Treatment & Prevention Collar for Dogs Over 18 lbs. | 2-Pack,Seresto,146.38,103.0,USD,In Stock,True,4.5,-30%,A222MA7ERIHIFF,B00WMMMHNM,"[""Pet Supplies"",""Dogs"",""Flea & Tick Control"",""Flea & Tick Collars""]",2024-07-02,2024,7,2,29.635196065036208,True,True,False,"['""Pet Supplies""', '""Dogs""', '""Flea & Tick Control""', '""Flea & Tick Collars""']",Pet Supplies,Dogs
2023-08-09,"SAFAVIEH Lyndhurst Collection Runner Rug - 2'3"" x 16', Red & Ivory, Traditional Oriental Design, Non-Shedding & Easy Care, Ideal for High Traffic Areas in Living Room, Bedroom (LNH553-4012)",Safavieh,360.0,90.09,USD,In Stock,,4.6,75,ATVPDKIKX0DER,B006BNBPYU,"[""Home & Kitchen"",""Home Décor Products"",""Rugs, Pads & Protectors"",""Area Rugs""]",2023-08-09,2023,8,9,74.975,True,True,False,"['""Home & Kitchen""', '""Home Décor Products""', '""Rugs', ' Pads & Protectors""', '""Area Rugs""']",Home & Kitchen,Home Décor Products
2023-08-16,"Swingline Stapler, 747 Classic Desktop Stapler, 20 Sheet Capacity, Metal, Steel Gray (74769)",Swingline,19.39,17.45,USD,In Stock,,4.6,-10%,ATVPDKIKX0DER,B00I28F9UI,"[""Office Products"",""Office & School Supplies"",""Staplers & Punches"",""Manual Staplers"",""Desktop Staplers""]",2023-08-16,2023,8,16,10.005157297576076,True,True,False,"['""Office Products""', '""Office & School Supplies""', '""Staplers & Punches""', '""Manual Staplers""', '""Desktop Staplers""']",Office Products,Office & School Supplies
2023-10-22,"Scott® High-Capacity Jumbo Roll Toilet Paper (07805), 2-Ply, White, Non-perforated, (1,000'/Roll, 12 Rolls/Case, 12,000'/Case)",Scott,62.72,55.0,USD,In Stock,,4.5,-12%,A1ZVIOY8U0CXDA,B00O3BLNGM,"[""Health & Household"",""Household Supplies"",""Tissues, Toilet Paper & Sprays"",""Toilet Paper""]",2023-10-22,2023,10,22,12.308673469387754,True,True,False,"['""Health & Household""', '""Household Supplies""', '""Tissues', ' Toilet Paper & Sprays""', '""Toilet Paper""']",Health & Household,Household Supplies
2024-03-03,"Kids Swim Fins,Comfortable Silicone Flippers for Swimming and Diving,Size Suitable Beginners Kids Girls Boys Adults",Gugmoy,30.99,15.49,USD,Only 2 left in stock - order soon.,,4.6,-50%,A162JE2FCE04VK,B0BXTD29M5,"[""Sports & Outdoors"",""Sports"",""Water Sports"",""Swimming"",""Training Equipment"",""Training Fins""]",2024-03-03,2024,3,3,50.0161342368506,True,True,False,"['""Sports & Outdoors""', '""Sports""', '""Water Sports""', '""Swimming""', '""Training Equipment""', '""Training Fins""']",Sports & Outdoors,Sports
2024-03-03,"CIYAGPOOU 3 Pcs Gold Necklace Extenders,925 Sterling Silver Necklace Extender for Women, 1"",2"",3"" Gold Durable Strong Extension for Chain Bracelet Anklet Choker Jewelry Making",CIYAGPOOU,9.99,4.99,USD,In Stock,,4.4,-50%,A1N57MHA38OKJS,B0C28SPGJM,"[""Arts, Crafts & Sewing"",""Beading & Jewelry Making"",""Jewelry Findings"",""Jewelry Making Chains""]",2024-03-03,2024,3,3,50.050050050050054,True,True,False,"['""Arts', ' Crafts & Sewing""', '""Beading & Jewelry Making""', '""Jewelry Findings""', '""Jewelry Making Chains""']",Arts,Crafts & Sewing
2024-03-03,Morigins Welcome Flower Truck House Flag Spring Old Truck Blue Daisy House Yard Flag 28 x 40 Inch,Morigins,15.99,7.99,USD,Only 7 left in stock - order soon.,,4.8,-50%,A3HTKCEHT3UKKC,B07MQ3C8G3,"[""Patio, Lawn & Garden"",""Outdoor Décor"",""Flags""]",2024-03-03,2024,3,3,50.03126954346466,True,True,False,"['""Patio', ' Lawn & Garden""', '""Outdoor Décor""', '""Flags""']",Patio,Lawn & Garden
2023-08-09,Krylon K07020007 10.25-Ounce Easy Tack Repositionable Adhesive Spray,Krylon,16.74,14.49,USD,In Stock,,4.6,13,A3DLJ270MN1IDF,B0977KXGNH,"[""Arts, Crafts & Sewing"",""Crafting"",""Craft Supplies"",""Adhesives"",""Adhesive Sheets & Sprays"",""Adhesive Sprays""]",2023-08-09,2023,8,9,13.440860215053755,True,True,False,"['""Arts', ' Crafts & Sewing""', '""Crafting""', '""Craft Supplies""', '""Adhesives""', '""Adhesive Sheets & Sprays""', '""Adhesive Sprays""']",Arts,Crafts & Sewing
2024-01-16,"STAMIO Orange Peel Powder 100 gm for Face Pack, Skin Care, Mask, DIY | Pure Citrus Aurantium | Natural Sun Dried Santra Chilka | Suitable For All Skin Types Men & Women | In Jar",STAMIO,267.0,189.0,INR,In stock,,4.4,₹78₹78    (29%),AJHCD5B3U083D,B0B3X64DV2,"[""Beauty"",""Skin Care"",""Face"",""Face Masks""]",2024-01-16,2024,1,16,29.213483146067414,True,True,False,"['""Beauty""', '""Skin Care""', '""Face""', '""Face Masks""']",Beauty,Skin Care
2024-04-01,"Kaxiida Solar Color Changing Lights Outdoor, Waterproof IP68 Solar Lights Outdoor with 7 Lighting Modes, Multicolor RGB Outdoor Lights for Christmas Garden Yard Landscape Decorations",Kaxiida,71.99,49.99,USD,In Stock,True,4.4,-31%,A1K42DQWPWI3SR,B0C3GRM19Y,"[""Tools & Home Improvement"",""Lighting & Ceiling Fans"",""Lighting Accessories"",""Lighting Chains""]",2024-04-01,2024,4,1,30.559799972218354,True,True,False,"['""Tools & Home Improvement""', '""Lighting & Ceiling Fans""', '""Lighting Accessories""', '""Lighting Chains""']",Tools & Home Improvement,Lighting & Ceiling Fans
2024-04-30,"Neoflam 1qt Saucepan Butter Warmer Milk Boiling|Melting Pot, Ecolon Healthy Ceramic Nonstick Coating PFOA-free, 2 Pour Spouts, Dishwasher Safe, Ivory",Neoflam,36.99,35.14,USD,In Stock,True,4.7,-5%,ATVPDKIKX0DER,B01D1S4KD0,"[""Home & Kitchen"",""Kitchen & Dining"",""Cookware"",""Pots & Pans"",""Saucepans""]",2024-04-30,2024,4,30,5.001351716680187,True,True,False,"['""Home & Kitchen""', '""Kitchen & Dining""', '""Cookware""', '""Pots & Pans""', '""Saucepans""']",Home & Kitchen,Kitchen & Dining
2024-07-09,"Reinforced Cat Screen Door, 32X82” Heavy Duty Pets Proof Screen Door with Bilateral Zipper, Prevent Dogs Cats Running Out from Home, Bedroom, Living Room, Kitchen Patio Door",MYPIN,21.99,21.99,USD,In Stock,True,4.1,,A1GL48MCCW80M9,B09TCZ414H,"[""Pet Supplies"",""Cats"",""Cat Doors, Steps, Nets & Pens"",""Cat Doors""]",2024-07-09,2024,7,9,0.0,False,False,True,"['""Pet Supplies""', '""Cats""', '""Cat Doors', ' Steps', ' Nets & Pens""', '""Cat Doors""']",Pet Supplies,Cats
